sample_id,flat_1024_fluency,flat_overlap_fluency,treesum_fluency
3,0.8035598077795125,0.9459425962223191,0.9355637449453553
4,0.926072760598806,0.9252985998866775,0.8087965279451326
9,0.9522535545910674,0.9520314238620029,0.9499381880795065
13,0.9508425345294714,0.9508425646268339,0.9456981301189458
17,0.9565294025044176,0.9565294025044176,0.9484621958816877
21,0.8893503230055467,0.9462480189129523,0.9512725008738253
26,0.9142837060045003,0.9162068392117384,0.9503839056458613
29,0.9467615476749757,0.8820425281219458,0.9511470017712959
45,0.8548438404203594,0.9308850710919828,0.9532480243187462
48,0.9480327917943626,0.9480327588191286,0.9255175991293086
53,0.8679204014579546,0.859838862457927,0.9431977140742754
58,0.9133214108169926,0.9133213515183866,0.9213289645767471
64,0.8898549709896171,0.789478698657291,0.7068934804540137
76,0.9212531396411976,0.9212531174140558,0.9566927195852225
79,0.9185469955540092,0.9273676967206753,0.9290801597761338
83,0.9651583393079214,0.965158335682536,0.9497828179043595
94,0.8759631445900492,0.8760329696094771,0.8721738652227662
100,0.8383148858893523,0.8362848002492677,0.9472475222130875
103,0.9529696194803664,0.95296960076658,0.9466732438844122
112,0.9557438395765973,0.955743838049692,0.9377303239608559
115,0.9394417100977505,0.9394416972004687,0.9630705638691269
120,0.9404157374027641,0.8322572918266141,0.9483148612614182
141,0.9169739922448944,0.9169739922448944,0.9429143189256032
158,0.9298676913999607,0.9298676913999607,0.9307458414535436
159,0.9494954939903998,0.9494954957897184,0.9278104298493357
160,0.9579271106007073,0.9579271238391615,0.9504418915031283
166,0.5949757591306724,0.8516258320449284,0.7943065500027284
169,0.9450980956359765,0.9450097133084755,0.8348181036206705
172,0.9542199881397881,0.9542199953716916,0.949531854084317
193,0.9535258784160594,0.9458514995989749,0.8684379752804608
200,0.9499262579917609,0.9511954799029231,0.9486618810020734
203,0.955855847879999,0.9579422455033894,0.9348012095375329
204,0.9539175124887679,0.9143304810863684,0.8336361210722824
210,0.9530322234510067,0.9530322131807927,0.9562486952324843
211,0.8320311411296416,0.9546253388257527,0.9563609230533627
217,0.9575839166495632,0.9575839438266032,0.9565887022885424
220,0.9543258619092452,0.9506850309108803,0.9516343174244231
222,0.951458043453988,0.9531789640393559,0.9371613021266939
226,0.922850044786939,0.91967091956013,0.8165229341825148
235,0.9129653868304375,0.9129654101844225,0.9555960171900286
236,0.8705011857279937,0.8783598419547474,0.8630513232882286
237,0.9485938165950956,0.9561706576444339,0.8984436730741299
244,0.9567075989590357,0.9431968677749444,0.9592870047831425
254,0.9476514993523253,0.9479819577417927,0.9494941819783074
257,0.7856849759540085,0.7982384076627462,0.9425762349523695
260,0.9512923670856854,0.9512923435385646,0.9575830759771119
262,0.7270501445268955,0.9533523131973579,0.7948979321062306
267,0.920166713721126,0.8928465110220289,0.9220514672809661
295,0.9512976858160761,0.9512976905438004,0.8756618643434473
300,0.8733757537495644,0.8781583546019346,0.8533413211516884
313,0.9617160065462237,0.9617160270003989,0.9452677880426451
317,0.9255118277352776,0.8870092673440643,0.9080357308065427
325,0.9551643819631632,0.9551643819631632,0.933683061365916
326,0.9294181465268806,0.9261378761178192,0.9546239469707678
329,0.878269811784398,0.9597690411897363,0.9556534990091706
336,0.9525007738063085,0.9523346990441294,0.9544467481450495
342,0.9530715360238813,0.9531603069029234,0.9570523183384702
355,0.936718059264282,0.9582715854832334,0.9560225860114953
361,0.9527473839559597,0.9313479241849719,0.9480052352902354
363,0.9604964800877601,0.9604964800877601,0.9579971929552705
372,0.833505309560766,0.8792921154362414,0.8400402138382993
375,0.7842493791560482,0.7842494684000438,0.956631881093654
378,0.9482338883522449,0.950885357110876,0.9502044323551897
385,0.9424928442451899,0.9424929121481207,0.9499049885268722
